Time,AqrPsc_水瓶雙魚界_phi Aqr (Ecliptic Longitude),AriTau_白羊金牛界_41 Ari (Ecliptic Longitude),CapAgr_山羊水瓶界_del Cap (Ecliptic Longitude),CncLeo_巨蟹獅子界_alf Cnc (Ecliptic Longitude),GemCnc_雙子巨蟹界_kap Gem (Ecliptic Longitude),LeoVir_獅子處女界_sig Leo (Ecliptic Longitude),LibSco_天秤天蠍界_38 Lib (Ecliptic Longitude),OphSgr_蛇夫人馬界_tet Oph (Ecliptic Longitude),PscAri_雙魚白羊界_99 Psc (Ecliptic Longitude),ScoOph_天蠍蛇夫界_14 Sco (Ecliptic Longitude),SgrCap_人馬山羊界_rho01 Sgr (Ecliptic Longitude),TauGem_金牛雙子界_zet Tau (Ecliptic Longitude),VirLib_處女天秤界_107 Vir (Ecliptic Longitude),AqrPsc_水瓶雙魚界_phi Aqr (RA),AriTau_白羊金牛界_41 Ari (RA),CapAgr_山羊水瓶界_del Cap (RA),CncLeo_巨蟹獅子界_alf Cnc (RA),GemCnc_雙子巨蟹界_kap Gem (RA),LeoVir_獅子處女界_sig Leo (RA),LibSco_天秤天蠍界_38 Lib (RA),OphSgr_蛇夫人馬界_tet Oph (RA),PscAri_雙魚白羊界_99 Psc (RA),ScoOph_天蠍蛇夫界_14 Sco (RA),SgrCap_人馬山羊界_rho01 Sgr (RA),TauGem_金牛雙子界_zet Tau (RA),VirLib_處女天秤界_107 Vir (RA)
1979-12-23 4:56:58,350.01309404945636,50.058410806327544,326.1278549963869,141.74739094547152,120.59787126758165,171.42486101696718,239.1657511396654,267.29936207274636,29.990947097600976,246.0932566944631,296.7430471110966,87.86273229241603,222.62076616353548,350.1611166263859,47.38435206988758,329.19753963452695,143.35554810442446,123.54668003293787,173.37300021651492,237.569364840293,267.06665078683113,25.59707542170332,244.50959921018188,297.89389408041467,87.69559703961691,221.72534552008227
1980-01-01 16:42:40,350.01309404945636,50.058410806327544,326.1278549963869,141.74739094547152,120.59787126758165,171.42486101696718,239.1657511396654,267.29936207274636,29.990947097600976,246.0932566944631,296.7430471110966,87.86273229241603,222.62076616353548,350.1611166263859,47.38435206988758,329.19753963452695,143.35554810442446,123.54668003293787,173.37300021651492,237.569364840293,267.06665078683113,25.59707542170332,244.50959921018188,297.89389408041467,87.69559703961691,221.72534552008227
1980-01-02 20:58:44,350.01309404945636,50.058410806327544,326.1278549963869,141.74739094547152,120.59787126758165,171.42486101696718,239.1657511396654,267.29936207274636,29.990947097600976,246.0932566944631,296.7430471110966,87.86273229241603,222.62076616353548,350.1611166263859,47.38435206988758,329.19753963452695,143.35554810442446,123.54668003293787,173.37300021651492,237.569364840293,267.06665078683113,25.59707542170332,244.50959921018188,297.89389408041467,87.69559703961691,221.72534552008227
1980-01-12 15:57:02,350.01309404945636,50.058410806327544,326.1278549963869,141.74739094547152,120.59787126758165,171.42486101696718,239.1657511396654,267.29936207274636,29.990947097600976,246.0932566944631,296.7430471110966,87.86273229241603,222.62076616353548,350.1611166263859,47.38435206988758,329.19753963452695,143.35554810442446,123.54668003293787,173.37300021651492,237.569364840293,267.06665078683113,25.59707542170332,244.50959921018188,297.89389408041467,87.69559703961691,221.72534552008227
1980-01-14 12:19:40,350.01309404945636,50.058410806327544,326.1278549963869,141.74739094547152,120.59787126758165,171.42486101696718,239.1657511396654,267.29936207274636,29.990947097600976,246.0932566944631,296.7430471110966,87.86273229241603,222.62076616353548,350.1611166263859,47.38435206988758,329.19753963452695,143.35554810442446,123.54668003293787,173.37300021651492,237.569364840293,267.06665078683113,25.59707542170332,244.50959921018188,297.89389408041467,87.69559703961691,221.72534552008227
1980-02-03 11:58:40,350.01309404945636,50.058410806327544,326.1278549963869,141.74739094547152,120.59787126758165,171.42486101696718,239.1657511396654,267.29936207274636,29.990947097600976,246.0932566944631,296.7430471110966,87.86273229241603,222.62076616353548,350.1611166263859,47.38435206988758,329.19753963452695,143.35554810442446,123.54668003293787,173.37300021651492,237.569364840293,267.06665078683113,25.59707542170332,244.50959921018188,297.89389408041467,87.69559703961691,221.72534552008227
1980-02-04 3:45:56,350.01309404945636,50.058410806327544,326.1278549963869,141.74739094547152,120.59787126758165,171.42486101696718,239.1657511396654,267.29936207274636,29.990947097600976,246.0932566944631,296.7430471110966,87.86273229241603,222.62076616353548,350.1611166263859,47.38435206988758,329.19753963452695,143.35554810442446,123.54668003293787,173.37300021651492,237.569364840293,267.06665078683113,25.59707542170332,244.50959921018188,297.89389408041467,87.69559703961691,221.72534552008227
1980-02-07 10:49:16,350.01309404945636,50.058410806327544,326.1278549963869,141.74739094547152,120.59787126758165,171.42486101696718,239.1657511396654,267.29936207274636,29.990947097600976,246.0932566944631,296.7430471110966,87.86273229241603,222.62076616353548,350.1611166263859,47.38435206988758,329.19753963452695,143.35554810442446,123.54668003293787,173.37300021651492,237.569364840293,267.06665078683113,25.59707542170332,244.50959921018188,297.89389408041467,87.69559703961691,221.72534552008227
1980-02-13 22:09:30,350.01309404945636,50.058410806327544,326.1278549963869,141.74739094547152,120.59787126758165,171.42486101696718,239.1657511396654,267.29936207274636,29.990947097600976,246.0932566944631,296.7430471110966,87.86273229241603,222.62076616353548,350.1611166263859,47.38435206988758,329.19753963452695,143.35554810442446,123.54668003293787,173.37300021651492,237.569364840293,267.06665078683113,25.59707542170332,244.50959921018188,297.89389408041467,87.69559703961691,221.72534552008227
1980-02-15 14:25:49,350.01309404945636,50.058410806327544,326.1278549963869,141.74739094547152,120.59787126758165,171.42486101696718,239.1657511396654,267.29936207274636,29.990947097600976,246.0932566944631,296.7430471110966,87.86273229241603,222.62076616353548,350.1611166263859,47.38435206988758,329.19753963452695,143.35554810442446,123.54668003293787,173.37300021651492,237.569364840293,267.06665078683113,25.59707542170332,244.50959921018188,297.89389408041467,87.69559703961691,221.72534552008227
1980-02-22 3:02:47,350.01309404945636,50.058410806327544,326.1278549963869,141.74739094547152,120.59787126758165,171.42486101696718,239.1657511396654,267.29936207274636,29.990947097600976,246.0932566944631,296.7430471110966,87.86273229241603,222.62076616353548,350.1611166263859,47.38435206988758,329.19753963452695,143.35554810442446,123.54668003293787,173.37300021651492,237.569364840293,267.06665078683113,25.59707542170332,244.50959921018188,297.89389408041467,87.69559703961691,221.72534552008227
1980-02-23 5:51:03,350.01309404945636,50.058410806327544,326.1278549963869,141.74739094547152,120.59787126758165,171.42486101696718,239.1657511396654,267.29936207274636,29.990947097600976,246.0932566944631,296.7430471110966,87.86273229241603,222.62076616353548,350.1611166263859,47.38435206988758,329.19753963452695,143.35554810442446,123.54668003293787,173.37300021651492,237.569364840293,267.06665078683113,25.59707542170332,244.50959921018188,297.89389408041467,87.69559703961691,221.72534552008227
1980-02-27 21:17:20,350.01309404945636,50.058410806327544,326.1278549963869,141.74739094547152,120.59787126758165,171.42486101696718,239.1657511396654,267.29936207274636,29.990947097600976,246.0932566944631,296.7430471110966,87.86273229241603,222.62076616353548,350.1611166263859,47.38435206988758,329.19753963452695,143.35554810442446,123.54668003293787,173.37300021651492,237.569364840293,267.06665078683113,25.59707542170332,244.50959921018188,297.89389408041467,87.69559703961691,221.72534552008227
1980-02-29 11:13:27,350.01309404945636,50.058410806327544,326.1278549963869,141.74739094547152,120.59787126758165,171.42486101696718,239.1657511396654,267.29936207274636,29.990947097600976,246.0932566944631,296.7430471110966,87.86273229241603,222.62076616353548,350.1611166263859,47.38435206988758,329.19753963452695,143.35554810442446,123.54668003293787,173.37300021651492,237.569364840293,267.06665078683113,25.59707542170332,244.50959921018188,297.89389408041467,87.69559703961691,221.72534552008227
1980-03-02 23:28:57,350.01309404945636,50.058410806327544,326.1278549963869,141.74739094547152,120.59787126758165,171.42486101696718,239.1657511396654,267.29936207274636,29.990947097600976,246.0932566944631,296.7430471110966,87.86273229241603,222.62076616353548,350.1611166263859,47.38435206988758,329.19753963452695,143.35554810442446,123.54668003293787,173.37300021651492,237.569364840293,267.06665078683113,25.59707542170332,244.50959921018188,297.89389408041467,87.69559703961691,221.72534552008227
1980-03-08 14:29:56,350.01309404945636,50.058410806327544,326.1278549963869,141.74739094547152,120.59787126758165,171.42486101696718,239.1657511396654,267.29936207274636,29.990947097600976,246.0932566944631,296.7430471110966,87.86273229241603,222.62076616353548,350.1611166263859,47.38435206988758,329.19753963452695,143.35554810442446,123.54668003293787,173.37300021651492,237.569364840293,267.06665078683113,25.59707542170332,244.50959921018188,297.89389408041467,87.69559703961691,221.72534552008227
1980-03-08 22:12:10,350.01309404945636,50.058410806327544,326.1278549963869,141.74739094547152,120.59787126758165,171.42486101696718,239.1657511396654,267.29936207274636,29.990947097600976,246.0932566944631,296.7430471110966,87.86273229241603,222.62076616353548,350.1611166263859,47.38435206988758,329.19753963452695,143.35554810442446,123.54668003293787,173.37300021651492,237.569364840293,267.06665078683113,25.59707542170332,244.50959921018188,297.89389408041467,87.69559703961691,221.72534552008227
