DateTime,Value,Type
2008-08-01 7:47:00,22886,Higher High
2008-08-05 7:14:00,21729,Lower Low
2008-08-07 2:00:00,22427,Higher High
2008-08-07 4:00:00,21913,Lower Low
2008-08-08 2:38:00,22231,Higher High
2008-08-08 6:39:00,21689,Lower Low
2008-08-12 4:25:00,22323,Higher High
2008-08-13 7:46:00,21222,Lower Low
2008-08-14 2:05:00,21451,Higher High
2008-08-14 7:12:00,21101,Lower Low
2008-08-15 2:00:00,21375,Higher High
2008-08-15 7:03:00,20992,Lower Low
2008-08-18 2:00:00,21214,Higher High
2008-08-18 6:43:00,20750,Lower Low
2008-08-19 2:33:00,20907,Higher High
2008-08-20 2:00:00,20392,Lower Low
2008-08-20 6:39:00,20971,Higher High
2008-08-21 7:49:00,20345,Lower Low
2008-08-25 4:12:00,21111,Higher High
2008-08-26 6:32:00,20786,Lower Low
2008-08-28 2:00:00,21499,Higher High
2008-08-28 7:26:00,20855,Lower Low
2008-08-29 6:31:00,21478,Higher High
2008-09-02 6:36:00,20594,Lower Low
2008-09-03 2:00:00,20938,Higher High
2008-09-03 7:52:00,20527,Lower Low
2008-09-04 2:00:00,20626,Higher High
2008-09-05 2:08:00,19704,Lower Low
2008-09-08 2:00:00,20846,Higher High
2008-09-09 3:29:00,20299,Lower Low
2008-09-09 7:46:00,20546,Higher High
2008-09-10 2:02:00,19940,Lower Low
2008-09-10 6:56:00,20291,Higher High
2008-09-11 7:43:00,19219,Lower Low
2008-09-12 2:00:00,19537,Higher High
2008-09-16 2:09:00,18010,Lower Low
2008-09-17 2:04:00,18706,Higher High
2008-09-18 3:53:00,16276,Lower Low
2008-09-22 2:00:00,19875,Higher High
2008-09-22 2:33:00,19137,Lower Low
2008-09-23 2:08:00,19305,Higher High
2008-09-24 2:07:00,18864,Lower Low
2008-09-24 2:52:00,19292,Higher High
2008-09-25 7:20:00,18864,Lower Low
2008-09-26 2:05:00,18943,Higher High
2008-09-26 4:18:00,18499,Lower Low
2008-09-29 2:00:00,18774,Higher High
2008-09-30 2:00:00,16789,Lower Low
2008-09-30 7:57:00,18037,Higher High
2008-10-02 2:07:00,17628,Lower Low
2008-10-02 7:58:00,18296,Higher High
2008-10-03 2:01:00,17684,Lower Low
2008-10-03 2:45:00,17930,Higher High
2008-10-08 7:59:00,15440,Lower Low
2008-10-09 7:59:00,16000,Higher High
2008-10-10 7:16:00,14394,Lower Low
2008-10-14 2:00:00,17157,Higher High
2008-10-16 6:36:00,14576,Lower Low
2008-10-17 4:09:00,15306,Higher High
2008-10-20 2:00:00,14682,Lower Low
2008-10-21 2:00:00,15630,Higher High
2008-10-21 7:28:00,14879,Lower Low
2008-10-22 2:06:00,15167,Higher High
2008-10-23 4:07:00,13400,Lower Low
2008-10-23 6:42:00,14039,Higher High
2008-10-24 7:57:00,12685,Lower Low
2008-10-27 2:07:00,12742,Higher High
2008-10-27 7:50:00,10672,Lower Low
2008-10-29 3:37:00,13312,Higher High
2008-10-29 7:16:00,12329,Lower Low
2008-10-31 6:30:00,14270,Higher High
2008-10-31 6:44:00,13509,Lower Low
2008-11-03 2:47:00,14894,Higher High
2008-11-04 2:34:00,13852,Lower Low
2008-11-05 3:09:00,15321,Higher High
2008-11-07 2:00:00,13323,Lower Low
2008-11-10 2:11:00,15151,Higher High
2008-11-10 3:39:00,14449,Lower Low
2008-11-11 4:16:00,14854,Higher High
2008-11-11 7:46:00,13922,Lower Low
2008-11-12 2:05:00,14265,Higher High
2008-11-13 2:03:00,12932,Lower Low
2008-11-14 2:00:00,13756,Higher High
2008-11-18 7:18:00,12671,Lower Low
2008-11-19 6:46:00,13185,Higher High
2008-11-20 6:37:00,11973,Lower Low
2008-11-20 7:30:00,12301,Higher High
2008-11-21 2:00:00,11827,Lower Low
2008-11-21 6:30:00,13059,Higher High
2008-11-24 2:00:00,12279,Lower Low
2008-11-25 2:44:00,13100,Higher High
2008-11-25 7:39:00,12766,Lower Low
2008-11-27 3:48:00,13933,Higher High
2008-11-27 7:46:00,13325,Lower Low
2008-11-28 4:14:00,13900,Higher High
2008-12-03 4:27:00,13573,Lower Low
2008-12-04 2:00:00,13886,Higher High
2008-12-04 6:49:00,13459,Lower Low
2008-12-09 2:55:00,15208,Higher High
2008-12-09 7:48:00,14713,Lower Low
2008-12-10 7:49:00,15583,Higher High
2008-12-11 2:26:00,15334,Lower Low
2008-12-11 7:34:00,15781,Higher High
2008-12-12 4:16:00,14473,Lower Low
2008-12-15 2:04:00,15393,Higher High
2008-12-16 2:37:00,14818,Lower Low
2008-12-17 2:40:00,15559,Higher High
2008-12-17 4:03:00,15180,Lower Low
2008-12-18 6:46:00,15555,Higher High
2008-12-24 2:00:00,13908,Lower Low
2008-12-24 3:45:00,14302,Higher High
2008-12-29 2:07:00,13921,Lower Low
2008-12-30 2:00:00,14521,Higher High
2008-12-30 7:31:00,14187,Lower Low
2008-12-31 3:23:00,14530,Higher High
2009-01-02 2:08:00,14409,Lower Low
2009-01-05 3:10:00,15140,Higher High
2009-01-05 7:59:00,15512,Higher Low
2009-01-06 2:00:00,15655,Higher High
2009-01-06 4:27:00,15363,Lower Low
2009-01-07 2:04:00,15770,Higher High
2009-01-08 7:37:00,14331,Lower Low
2009-01-09 4:12:00,14679,Higher High
2009-01-13 7:53:00,13639,Lower Low
2009-01-14 6:51:00,14023,Higher High
2009-01-15 4:05:00,12902,Lower Low
2009-01-19 2:06:00,13524,Higher High
2009-01-20 6:30:00,12770,Lower Low
2009-01-20 6:56:00,13162,Higher High
2009-01-21 3:32:00,12750,Lower Low
2009-01-21 7:36:00,12469,Lower High
2009-01-22 2:46:00,12657,Lower Low
2009-01-22 6:31:00,12896,Higher High
2009-01-23 2:00:00,12462,Lower Low
2009-01-29 2:00:00,13482,Higher High
2009-01-30 2:33:00,12897,Lower Low
2009-01-30 7:55:00,13393,Higher High
2009-02-03 7:46:00,12727,Lower Low
2009-02-04 4:05:00,13111,Higher High
2009-02-05 2:20:00,13016,Lower Low
2009-02-09 2:00:00,13860,Higher High
2009-02-09 6:43:00,13557,Lower Low
2009-02-10 2:09:00,13684,Higher High
2009-02-11 2:57:00,13362,Lower Low
2009-02-12 2:04:00,13481,Higher High
2009-02-13 2:00:00,13310,Higher Low
2009-02-13 6:53:00,13581,Higher High
2009-02-18 3:27:00,12709,Lower Low
2009-02-18 7:48:00,13033,Higher High
2009-02-19 2:01:00,12786,Lower Low
2009-02-19 7:41:00,13059,Higher High
2009-02-20 6:49:00,12666,Lower Low
2009-02-23 7:57:00,13212,Higher High
2009-02-24 3:23:00,12635,Lower Low
2009-02-26 2:00:00,13075,Higher High
2009-02-26 6:44:00,12688,Lower Low
2009-02-27 6:50:00,12806,Lower High
2009-03-03 2:19:00,11849,Lower Low
2009-03-03 4:17:00,12194,Higher High
2009-03-04 2:00:00,11891,Lower Low
2009-03-05 2:00:00,12495,Higher High
2009-03-10 2:00:00,11524,Lower Low
2009-03-11 2:00:00,12232,Higher High
2009-03-12 2:00:00,11771,Lower Low
2009-03-16 7:44:00,12963,Higher High
2009-03-17 2:05:00,12853,Lower Low
2009-03-17 6:43:00,13232,Higher High
2009-03-18 2:00:00,13009,Lower Low
2009-03-18 6:30:00,13193,Higher High
2009-03-23 2:00:00,12962,Higher Low
2009-03-24 7:50:00,13959,Higher High
2009-03-25 7:51:00,13561,Lower Low
2009-03-27 2:00:00,14244,Higher High
2009-03-31 3:35:00,13687,Lower Low
2009-04-01 2:13:00,13792,Higher High
2009-04-01 4:28:00,13409,Lower Low
2009-04-02 7:53:00,14549,Higher High
2009-04-03 2:20:00,14386,Lower Low
2009-04-06 2:28:00,15148,Higher High
2009-04-07 3:06:00,14739,Lower Low
2009-04-07 7:09:00,14997,Higher High
2009-04-08 6:32:00,14274,Lower Low
2009-04-14 7:59:00,15620,Higher High
2009-04-15 4:24:00,15212,Lower Low
2009-04-16 2:00:00,15985,Higher High
2009-04-16 7:37:00,15510,Lower Low
2009-04-17 7:40:00,15553,Lower High
2009-04-20 2:11:00,15376,Lower Low
2009-04-20 6:33:00,15881,Higher High
2009-04-21 2:00:00,15032,Lower Low
2009-04-22 2:42:00,15399,Higher High
2009-04-22 7:49:00,14830,Lower Low
2009-04-24 3:17:00,15368,Higher High
2009-04-27 7:55:00,14796,Lower Low
2009-04-28 2:00:00,15090,Higher High
2009-04-28 6:53:00,14456,Lower Low
2009-05-05 2:41:00,16582,Higher High
2009-05-06 2:05:00,16257,Lower Low
2009-05-07 2:18:00,17328,Higher High
2009-05-07 4:01:00,16877,Lower Low
2009-05-11 4:29:00,17692,Higher High
2009-05-13 2:03:00,17029,Lower Low
2009-05-13 6:39:00,17444,Higher High
2009-05-14 7:17:00,16417,Lower Low
2009-05-15 2:33:00,16956,Higher High
2009-05-18 2:15:00,16330,Lower Low
2009-05-20 2:06:00,17615,Higher High
2009-05-20 7:29:00,17356,Lower Low
2009-05-21 2:07:00,17417,Higher High
2009-05-22 6:33:00,16732,Lower Low
2009-05-26 2:34:00,17286,Higher High
2009-05-26 6:53:00,16977,Lower Low
2009-05-27 7:31:00,18000,Higher High
2009-05-29 2:19:00,17830,Lower Low
2009-06-02 2:00:00,18922,Higher High
2009-06-02 7:34:00,18297,Lower Low
2009-06-03 7:54:00,18534,Lower High
2009-06-04 4:23:00,18101,Lower Low
2009-06-04 7:59:00,18528,Higher High
2009-06-05 4:00:00,18403,Lower Low
2009-06-05 7:59:00,18728,Higher High
2009-06-08 2:16:00,18024,Lower Low
2009-06-08 3:48:00,18635,Higher High
2009-06-09 3:15:00,17707,Lower Low
2009-06-10 7:59:00,18803,Higher High
2009-06-11 2:00:00,18553,Lower Low
2009-06-12 2:26:00,19188,Higher High
2009-06-12 7:07:00,18697,Lower Low
2009-06-15 2:30:00,18873,Higher High
2009-06-17 2:53:00,17829,Lower Low
2009-06-17 7:02:00,18258,Higher High
2009-06-18 3:30:00,17652,Lower Low
2009-06-19 7:04:00,18018,Higher High
2009-06-22 2:00:00,17898,Lower Low
2009-06-22 4:24:00,18404,Higher High
2009-06-23 2:05:00,17368,Lower Low
2009-06-23 6:32:00,17687,Higher High
2009-06-24 2:07:00,17483,Lower Low
2009-06-26 7:43:00,18693,Higher High
2009-06-26 7:43:00,18675,Higher Low
2009-06-29 3:54:00,18687,Lower High
2009-06-29 6:41:00,18448,Lower Low
2009-06-30 2:37:00,18876,Higher High
2009-06-30 7:59:00,18357,Lower Low
2009-07-02 2:00:00,18761,Higher High
2009-07-03 2:03:00,17890,Lower Low
2009-07-03 7:06:00,18238,Higher High
2009-07-06 2:38:00,17896,Lower Low
2009-07-06 4:13:00,18263,Higher High
2009-07-08 3:41:00,17491,Lower Low
2009-07-08 7:16:00,17821,Higher High
2009-07-09 2:40:00,17507,Lower Low
2009-07-10 4:05:00,17854,Higher High
2009-07-13 7:11:00,17181,Lower Low
2009-07-15 2:00:00,18111,Higher High
2009-07-15 7:46:00,18275,Higher Low
2009-07-16 2:00:00,18706,Higher High
2009-07-16 7:56:00,18297,Lower Low
2009-07-21 2:00:00,19607,Higher High
2009-07-21 7:08:00,19293,Lower Low
2009-07-22 6:34:00,19644,Higher High
2009-07-22 7:51:00,19221,Lower Low
2009-07-23 2:00:00,19482,Higher High
2009-07-23 7:59:00,19799,Lower Low
2009-07-24 2:00:00,20068,Higher High
2009-07-24 2:33:00,19714,Lower Low
2009-07-29 2:32:00,20541,Lower High
2009-07-29 6:40:00,19781,Lower Low
2009-07-30 2:17:00,20360,Higher High
2009-08-03 2:03:00,20443,Lower Low
2009-08-04 2:00:00,21198,Higher High
2009-08-05 2:58:00,20975,Higher Low
2009-08-05 7:06:00,20449,Lower High
2009-08-06 2:34:00,20339,Lower Low
2009-08-06 7:59:00,20918,Higher High
2009-08-07 7:54:00,20313,Lower Low
2009-08-10 7:43:00,21014,Higher High
2009-08-11 2:49:00,20726,Lower Low
2009-08-11 7:59:00,21089,Higher High
2009-08-12 7:52:00,20412,Lower Low
2009-08-14 2:00:00,21041,Higher High
2009-08-18 3:40:00,19914,Lower Low
2009-08-18 7:05:00,20413,Higher High
2009-08-19 6:34:00,19814,Lower Low
2009-08-20 6:41:00,20466,Higher High
2009-08-21 4:13:00,20004,Lower Low
2009-08-24 2:50:00,20650,Higher High
2009-08-25 6:30:00,20140,Lower Low
2009-08-25 7:50:00,20475,Higher High
2009-08-26 2:31:00,20399,Lower Low
2009-08-26 3:51:00,20577,Higher High
2009-08-27 2:35:00,20353,Lower Low
2009-08-28 2:00:00,20394,Higher High
2009-08-31 6:54:00,19586,Lower Low
2009-09-01 2:00:00,19942,Higher High
2009-09-02 2:06:00,19421,Lower Low
2009-09-03 7:08:00,19823,Higher High
2009-09-04 2:50:00,19743,Lower Low
2009-09-08 7:14:00,21142,Higher High
2009-09-09 7:35:00,20822,Lower Low
2009-09-10 6:30:00,21332,Higher High
2009-09-11 2:05:00,20978,Lower Low
2009-09-11 6:32:00,21307,Higher High
2009-09-14 2:05:00,20811,Lower Low
2009-09-15 6:30:00,21064,Higher High
2009-09-15 7:43:00,20820,Lower Low
2009-09-17 7:19:00,21934,Higher High
2009-09-18 6:47:00,21511,Lower Low
2009-09-21 3:48:00,21735,Higher High
2009-09-22 6:40:00,21487,Higher Low
2009-09-23 3:07:00,21744,Higher High
2009-09-25 2:00:00,20761,Lower Low
2009-09-25 7:02:00,21069,Higher High
2009-09-28 7:36:00,20534,Lower Low
2009-09-30 2:07:00,21098,Higher High
2009-10-05 4:11:00,20303,Lower Low
2009-10-07 7:22:00,21353,Higher High
2009-10-13 2:00:00,21370,Higher Low
2009-10-13 3:44:00,21681,Higher High
2009-10-14 2:00:00,21543,Lower Low
2009-10-15 2:02:00,22255,Higher High
2009-10-15 7:58:00,21963,Lower Low
2009-10-16 2:24:00,22150,Higher High
2009-10-19 2:00:00,21756,Lower Low
2009-10-20 6:47:00,22456,Higher High
2009-10-21 3:11:00,22198,Lower Low
2009-10-21 6:52:00,22412,Higher High
2009-10-22 3:05:00,22003,Lower Low
2009-10-23 7:21:00,22623,Higher High
2009-10-27 2:00:00,22017,Lower Low
2009-10-27 4:01:00,22277,Higher High
2009-10-29 6:53:00,21131,Lower Low
2009-11-03 2:03:00,21691,Higher High
2009-11-03 7:59:00,21212,Lower Low
2009-11-04 7:21:00,21707,Higher High
2009-11-05 3:22:00,21368,Lower Low
2009-11-06 3:25:00,21938,Higher High
2009-11-06 6:45:00,21761,Lower Low
2009-11-10 2:00:00,22564,Higher High
2009-11-10 7:27:00,22200,Lower Low
2009-11-12 2:01:00,22711,Higher High
2009-11-13 2:03:00,22337,Lower Low
2009-11-17 2:00:00,23015,Higher High
2009-11-18 4:19:00,22643,Lower Low
2009-11-19 2:08:00,22885,Higher High
2009-11-20 7:32:00,22373,Lower Low
2009-11-24 2:34:00,22814,Higher High
2009-11-25 3:04:00,22332,Lower Low
2009-11-25 7:29:00,22641,Higher High
2009-11-27 7:42:00,20996,Lower Low
2009-11-30 7:19:00,21924,Higher High
2009-12-01 3:08:00,21789,Lower Low
2009-12-02 6:55:00,22439,Higher High
2009-12-02 7:58:00,22262,Lower Low
2009-12-03 7:37:00,22602,Higher High
2009-12-04 4:29:00,22237,Lower Low
2009-12-04 7:02:00,22537,Higher High
2009-12-07 3:24:00,22256,Lower Low
2009-12-08 6:42:00,22302,Higher High
2009-12-09 7:12:00,21659,Lower Low
2009-12-10 2:21:00,21984,Higher High
2009-12-10 3:45:00,21564,Lower Low
2009-12-11 2:40:00,22148,Higher High
2009-12-14 2:39:00,21545,Lower Low
2009-12-14 6:37:00,22233,Higher High
2009-12-15 2:20:00,21777,Lower Low
2009-12-16 2:03:00,21912,Higher High
2009-12-17 7:37:00,21213,Lower Low
2009-12-18 2:09:00,21282,Higher High
2009-12-21 7:30:00,20930,Lower Low
2009-12-22 6:38:00,21040,Lower High
2009-12-23 2:17:00,21013,Lower Low
2009-12-29 2:11:00,21611,Higher High
2009-12-30 3:34:00,21320,Lower Low
2009-12-30 7:32:00,21621,Higher High
2009-12-31 2:17:00,21584,Lower Low
2010-01-04 2:37:00,22025,Higher High
2010-01-04 6:44:00,21688,Lower Low
2010-01-05 7:59:00,22299,Higher High
2010-01-05 7:59:00,22260,Higher Low
2010-01-07 2:00:00,22521,Higher High
2010-01-07 6:35:00,22159,Lower Low
2010-01-11 2:03:00,22674,Higher High
2010-01-12 2:43:00,22188,Lower Low
2010-01-12 7:07:00,22478,Higher High
2010-01-13 7:40:00,21687,Lower Low
2010-01-14 2:12:00,21991,Higher High
2010-01-14 7:59:00,21696,Lower Low
2010-01-15 2:38:00,21791,Higher High
2010-01-18 2:06:00,21319,Lower Low
2010-01-18 6:37:00,21649,Higher High
2010-01-19 3:21:00,21334,Lower Low
2010-01-19 7:59:00,21690,Higher High
2010-01-20 7:06:00,21168,Lower Low
2010-01-21 2:06:00,21276,Higher High
2010-01-22 4:14:00,20246,Lower Low
2010-01-22 7:59:00,20755,Higher High
2010-01-25 2:00:00,20417,Lower Low
2010-01-26 2:00:00,20573,Lower High
2010-01-26 7:28:00,20040,Lower Low
2010-01-27 3:22:00,20344,Higher High
2010-01-27 7:24:00,19919,Lower Low
2010-01-28 3:45:00,20447,Higher High
2010-01-29 3:37:00,20319,Lower Low
2010-01-29 6:47:00,19933,Lower High
2010-02-01 3:11:00,19840,Lower Low
2010-02-02 2:29:00,20536,Higher High
2010-02-02 6:34:00,20181,Lower Low
2010-02-04 2:26:00,20558,Lower High
2010-02-05 7:59:00,19647,Lower Low
2010-02-05 7:59:00,19680,Lower High
2010-02-08 7:01:00,19414,Lower Low
2010-02-11 7:46:00,20314,Higher High
2010-02-12 2:10:00,20204,Lower Low
2010-02-17 2:00:00,20694,Higher High
2010-02-17 7:18:00,20468,Lower Low
2010-02-18 2:32:00,20570,Higher High
2010-02-19 7:44:00,19869,Lower Low
2010-02-22 2:00:00,20436,Higher High
2010-02-23 2:02:00,20118,Lower Low
2010-02-23 4:14:00,20719,Higher High
2010-02-24 2:02:00,20344,Lower Low
2010-03-02 3:26:00,21144,Higher High
2010-03-02 6:33:00,20843,Lower Low
2010-03-03 2:00:00,21016,Higher High
2010-03-03 2:09:00,20843,Lower Low
2010-03-04 2:01:00,21004,Higher High
2010-03-04 7:59:00,20569,Lower Low
2010-03-05 2:00:00,20820,Higher High
2010-03-05 7:07:00,20651,Lower Low
2010-03-08 7:19:00,21262,Higher High
2010-03-10 2:47:00,21155,Lower Low
2010-03-11 2:00:00,21324,Higher High
2010-03-11 3:44:00,21058,Lower Low
2010-03-12 2:00:00,21270,Higher High
2010-03-15 3:07:00,20962,Lower Low
2010-03-16 2:03:00,21198,Higher High
2010-03-16 4:29:00,20986,Lower Low
2010-03-17 6:43:00,21445,Higher High
2010-03-17 6:43:00,21426,Higher Low
2010-03-18 4:09:00,21444,Lower High
2010-03-19 3:02:00,21255,Lower Low
2010-03-19 6:33:00,21393,Higher High
2010-03-22 2:03:00,20893,Lower Low
2010-03-23 2:25:00,21213,Higher High
2010-03-23 7:59:00,20967,Lower Low
2010-03-24 2:02:00,21208,Higher High
2010-03-25 2:07:00,20646,Lower Low
2010-03-29 7:25:00,21320,Higher High
2010-03-30 2:02:00,21196,Lower Low
2010-03-31 3:06:00,21448,Lower High
2010-03-31 7:59:00,21218,Lower Low
2010-04-07 7:59:00,21939,Higher High
2010-04-08 7:13:00,21914,Higher Low
2010-04-12 2:00:00,22384,Higher High
2010-04-12 7:59:00,22121,Lower Low
2010-04-13 2:31:00,22294,Higher High
2010-04-13 4:25:00,22005,Lower Low
2010-04-15 2:13:00,22342,Higher High
2010-04-19 2:39:00,21568,Lower Low
2010-04-20 7:58:00,21653,Higher High
2010-04-21 2:41:00,21472,Lower Low
2010-04-21 6:35:00,21743,Higher High
2010-04-22 2:14:00,21198,Lower Low
2010-04-22 7:59:00,21475,Higher High
2010-04-22 7:59:00,21436,Higher Low
2010-04-23 7:52:00,21247,Lower High
2010-04-26 2:00:00,21479,Higher Low
2010-04-26 2:54:00,21622,Higher High
2010-04-27 2:45:00,21221,Lower Low
2010-04-27 3:57:00,21384,Higher High
2010-04-28 2:00:00,20871,Lower Low
2010-04-28 3:50:00,21023,Higher High
2010-04-29 7:59:00,20760,Lower Low
2010-04-30 7:59:00,21132,Higher High
2010-05-03 2:08:00,20773,Lower Low
2010-05-04 2:04:00,21018,Higher High
2010-05-05 7:51:00,20290,Lower Low
2010-05-05 7:51:00,20310,Lower High
2010-05-07 2:00:00,19691,Lower Low
2010-05-11 2:20:00,20400,Lower High
2010-05-11 6:38:00,19975,Lower Low
2010-05-12 2:01:00,20241,Higher High
2010-05-12 7:02:00,19997,Lower Low
2010-05-13 7:05:00,20527,Higher High
2010-05-17 6:33:00,19587,Lower Low
2010-05-18 7:23:00,20023,Higher High
2010-05-19 2:29:00,19545,Lower Low
2010-05-19 3:42:00,19788,Higher High
2010-05-25 7:59:00,18969,Lower Low
2010-05-26 3:54:00,19245,Higher High
2010-05-27 2:00:00,18963,Lower Low
2010-05-28 6:59:00,19914,Higher High
2010-06-01 7:46:00,19462,Lower Low
2010-06-02 2:56:00,19656,Higher High
2010-06-02 3:41:00,19372,Lower Low
2010-06-03 3:54:00,19862,Higher High
2010-06-04 2:12:00,19661,Lower Low
2010-06-07 7:57:00,19379,Higher High
2010-06-08 2:06:00,19332,Lower Low
2010-06-08 7:58:00,19513,Higher High
2010-06-09 3:37:00,19383,Lower Low
2010-06-09 6:34:00,19796,Higher High
2010-06-10 2:00:00,19519,Lower Low
2010-06-11 2:00:00,20006,Higher High
2010-06-11 7:52:00,19828,Lower Low
2010-06-14 2:00:00,20112,Higher High
2010-06-14 2:21:00,20021,Lower Low
2010-06-17 2:00:00,20214,Higher High
2010-06-17 3:51:00,20078,Lower Low
2010-06-18 2:47:00,20316,Higher High
2010-06-18 6:51:00,20135,Lower Low
2010-06-22 3:43:00,20960,Higher High
2010-06-23 6:31:00,20686,Lower Low
2010-06-24 3:47:00,20903,Higher High
2010-06-24 7:58:00,20707,Lower Low
2010-06-25 2:16:00,20765,Higher High
2010-06-25 7:11:00,20558,Lower Low
2010-06-28 2:40:00,20865,Higher High
2010-06-28 7:42:00,20685,Lower Low
2010-06-29 2:00:00,20756,Higher High
2010-06-30 2:00:00,19965,Lower Low
2010-07-02 2:02:00,20164,Higher High
2010-07-02 4:21:00,19769,Lower Low
2010-07-05 2:04:00,19949,Higher High
2010-07-06 2:00:00,19740,Lower Low
2010-07-06 7:59:00,20079,Higher High
2010-07-07 7:05:00,19764,Lower Low
2010-07-08 2:00:00,20231,Higher High
2010-07-08 7:56:00,19972,Lower Low
2010-07-09 6:38:00,20428,Higher High
2010-07-12 2:06:00,20356,Lower Low
2010-07-12 3:20:00,20540,Higher High
2010-07-13 7:28:00,20371,Lower Low
2010-07-15 2:24:00,20682,Higher High
2010-07-15 7:56:00,20208,Lower Low
2010-07-16 2:35:00,20307,Higher High
2010-07-19 2:00:00,19988,Lower Low
2010-07-19 6:45:00,20117,Higher High
2010-07-20 2:02:00,20059,Lower Low
2010-07-20 4:10:00,20414,Higher High
2010-07-21 3:54:00,20329,Lower Low
2010-07-21 7:59:00,20507,Higher High
2010-07-22 2:43:00,20384,Lower Low
2010-07-26 2:00:00,20990,Higher High
2010-07-27 3:39:00,20834,Lower Low
2010-07-29 7:11:00,21147,Higher High
2010-07-30 3:25:00,20943,Lower Low
2010-08-03 2:00:00,21620,Higher High
2010-08-03 7:55:00,21426,Lower Low
2010-08-04 6:53:00,21651,Higher High
2010-08-04 6:53:00,21627,Higher Low
2010-08-05 2:46:00,21644,Lower High
2010-08-05 6:40:00,21474,Lower Low
2010-08-09 7:59:00,21839,Higher High
2010-08-10 2:00:00,21757,Lower Low
2010-08-11 2:15:00,21662,Higher High
2010-08-12 6:49:00,20913,Lower Low
2010-08-12 7:57:00,21123,Higher High
2010-08-13 3:13:00,21005,Lower Low
2010-08-13 6:38:00,21205,Higher High
2010-08-16 2:00:00,20890,Lower Low
2010-08-16 6:35:00,21212,Higher High
2010-08-17 7:24:00,21153,Higher Low
2010-08-19 6:30:00,21311,Higher High
2010-08-20 2:53:00,20861,Lower Low
